ID,County,InstallType,UrbanRural,Class,Percent_100,Substation_100,HIFLD_100,Percent_200,Substation_200,HIFLD_200,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length,DistSub_100_binned,DistSub_200_binned,DistSub_CAISO_binned
2313,1,0,0,2,1,3,0.9014818333180138,0,1,0.5430368209468257,0,0,-0.11843219247448675,2,0.18719603152839756,0.01562893627257447,0,1,2
2314,2,0,0,2,1,3,0.9014818333180138,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,1.1058506673324742,0.5422252730253648,0,1,2
2315,1,0,0,2,1,0,-0.13126479844849623,1,2,0.5798463308848026,0,0,-0.11843219247448675,1,0.5504533833725196,0.2406903343118537,1,1,3
2316,1,0,0,2,1,0,-0.13126479844849623,1,2,0.5798463308848026,0,0,-0.11843219247448675,2,0.5499565883592941,0.23994174017513356,1,1,2
2317,1,0,0,2,1,2,-0.13126479844849623,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.15715814835492325,-0.21152261320239463,1,1,2
2318,2,0,0,2,1,2,1.037206889413014,0,1,0.5430368209468257,0,0,-0.26715091398377894,2,0.19563223916859598,0.023331322984578965,0,1,2
2319,1,0,0,2,1,1,-0.5036716886066941,1,3,0.5798463308848026,1,0,-0.11843219247448675,1,-0.568530675672224,-0.6308670003743244,0,0,2
2320,3,0,0,2,0,2,1.037206889413014,0,1,0.5430368209468257,1,0,-0.26715091398377894,2,-0.7283040311858393,-0.7313904010384523,0,1,1
2321,1,0,0,2,1,2,-0.38751988538307913,1,1,0.5430368209468257,0,0,-0.11843219247448675,2,-0.5324540368380047,-0.4869901681942023,0,1,2
2322,1,0,0,2,1,5,-0.13126479844849623,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.6451212682851358,-0.5295812661102766,1,0,0
2323,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,2,-0.6054015001944661,-0.6451758623488064,0,1,1
2324,2,0,0,2,1,2,-0.38751988538307913,1,1,0.5430368209468257,0,0,-0.11843219247448675,1,0.01670668495012522,0.07561481729004901,0,1,2
2325,1,0,1,2,1,4,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.8433742900141412,-0.9637609861262404,0,1,1
2326,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,0.30383337227012613,0.4364780112089811,0,1,2
2327,0,2,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.5941480030602222,-0.6324376981550568,1,1,2
2328,1,0,0,2,1,5,-0.13126479844849623,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,0.1091495507672932,0.11135242374904192,1,0,0
2329,1,0,1,2,1,4,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.7862488481316701,-0.894841745857179,0,1,1
2330,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.8580582834757782,-0.9908631270546602,0,1,2
2331,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.7948791003776738,-0.9017565035938718,0,1,2
2332,1,0,1,2,1,4,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.5665750863795983,-0.4157397124428159,0,0,1
2333,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.678192188867788,-0.8225680030965268,0,1,2
2334,1,0,1,2,1,4,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.7326421372392853,-0.7993989631695263,0,0,1
2335,1,0,1,2,1,4,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.6166706438744689,-0.6100021636586084,0,0,1
2336,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.5351960407225554,-0.526416260027998,0,1,2
2337,1,0,1,2,1,4,-1.1593756597980993,0,0,0.5430368209468257,0,0,-0.11843219247448675,1,-0.7804259905730082,-0.8453061665362739,0,1,2
2338,1,0,1,2,1,4,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.8016596945434518,-0.9122827184915043,0,0,1
2339,1,0,1,2,1,4,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.6568143281096269,-0.5619916612124335,0,0,2
2340,1,0,1,2,1,4,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.5062865301664784,-0.5000363476387468,0,0,2
2341,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.792702332686248,-0.8873838489350909,0,0,0
2342,1,0,1,2,1,4,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.8072426317346327,-0.856447976203086,0,0,2
2343,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.6721631263713126,-0.7238384195854187,0,0,0
2344,1,0,1,2,1,4,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.8508209909083936,-0.9653155323010844,0,0,2
2345,1,0,1,2,1,5,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,0.7533990890042047,0.5495918531242827,0,0,1
2346,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.4599974870628094,-0.4773155967881042,0,0,0
2347,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.18982160538666445,-0.25497382846775124,0,0,0
2348,1,0,1,2,1,5,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.6385576824504162,-0.7811070843096118,0,0,1
2349,1,0,1,2,1,5,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.7770948426913433,-0.8668183003947637,0,0,1
2350,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.6899132731117008,-0.7085613541760081,0,0,0
2351,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.3888030531936619,-0.3043015558247122,0,0,0
2352,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.4279950635669124,-0.3343224129375169,0,0,0
2353,1,0,1,2,1,6,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.5817211987042732,-0.6174510737948082,0,0,0
2354,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.8315736624325715,-0.887439956883395,0,0,0
2355,1,0,1,2,1,5,-1.1593756597980993,0,1,0.5430368209468257,0,0,-0.11843219247448675,1,-0.6130522323220924,-0.7563960861537435,0,0,1
2356,1,0,1,2,1,6,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.5846523685841618,-0.6201968733734562,0,0,0
2357,1,0,1,2,1,5,-1.1593756597980993,1,1,0.5798463308848026,0,0,-0.11843219247448675,1,-0.8320686922697251,-0.9021725639147264,0,0,0
2358,1,0,2,2,1,5,-1.1593756597980993,0,1,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.8264952621933507,-0.8886549729761729,0,0,0
2359,1,0,1,2,1,6,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.6597856607231127,-0.7120114044862864,0,0,0
2360,1,0,2,2,1,5,-1.1593756597980993,0,1,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.7390337320488831,-0.7606268790632559,0,0,0
2361,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.6567568367946282,-0.6942583441374927,0,0,0
2362,1,0,2,2,1,5,-1.1593756597980993,0,1,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.5921114809609438,-0.6429362804589672,0,0,0
2363,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.6008134737572116,-0.6379450321056297,0,0,0
2364,1,0,0,2,1,6,1.041842659829921,1,0,0.5798463308848026,1,0,-0.11843219247448675,1,-0.5020058431424278,-0.39543484745539564,0,0,0
2365,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.5901455679248057,-0.6265087048991229,0,0,0
2366,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.6865859129990518,-0.6477498541944493,0,0,0
2367,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.7664765990712965,-0.8363646295065656,0,0,0
2368,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.5419795709987166,-0.31255788600859746,0,0,0
2369,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.60890210063017,-0.6351003708435059,0,0,0
2370,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.5792174821010011,-0.4826332138765966,0,0,0
2371,1,0,1,2,1,6,-1.1593756597980993,1,0,0.5798463308848026,0,0,-0.11843219247448675,1,-0.5253118596426799,-0.14183914469292888,0,0,0
2372,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.5831310831784916,-0.6183338371119051,0,0,0
2373,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.6809585049242506,-0.7336528798035101,0,0,0
2374,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,-0.11843219247448675,1,-0.6616044486733409,-0.630774488876544,0,0,0
2375,1,0,2,2,1,6,-1.1593756597980993,0,0,-0.5476610741952423,0,0,1.1848063688890391,1,-0.5819347126890215,-0.6176889024669278,0,0,0
2376,2,0,0,0,1,5,-1.1225470392637822,0,0,-1.1837985781569242,1,0,0.6864776329817727,2,-0.3994261239408028,-0.4244218731978631,0,1,1
2377,2,0,0,0,1,5,-1.1225470392637822,0,0,-1.1837985781569242,1,0,0.6864776329817727,2,-0.29875603358879127,-0.3266279976633699,0,1,1
2378,3,0,0,1,1,5,0.5303626571645124,0,0,0.5074625294631433,1,1,1.0688972025770953,1,0.7403367778605086,0.7865265502686037,0,0,0
2379,1,0,0,1,2,5,0.34879498250232044,0,3,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2380,1,0,0,1,2,5,0.34879498250232044,0,3,0.3332967274076149,0,0,-0.5430738945778725,1,0.8921404158042785,0.44201251894432925,0,0,0
2381,1,0,0,1,2,5,0.34879498250232044,0,3,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2382,1,0,0,1,2,5,0.34879498250232044,0,3,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2383,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,-0.8477791269276622,-0.7238577042398227,0,0,0
2384,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,1.8634925787222945,1.1047881396282122,0,0,0
2385,1,0,0,1,2,5,0.34879498250232044,0,3,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2386,3,0,0,1,2,5,0.5303626571645124,0,0,0.5074625294631433,0,1,1.0688972025770953,1,-0.9118404940357759,-1.101328851541776,0,0,0
2387,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2388,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,1.8514028564853107,0,0,0
2389,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2390,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2391,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,1.9966529815422878,0,0,0
2392,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,1.5340500241680302,0,0,0
2393,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2394,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2395,1,0,0,1,2,6,0.34879498250232044,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2396,1,0,0,1,2,6,-0.24664397326929335,0,2,0.3332967274076149,0,0,-0.5430738945778725,1,2.0413125519357824,2.1295576130123886,0,0,0
2397,0,1,3,1,0,6,0.7142482170351577,0,0,0.6838517247364019,1,1,0.9244813735527013,1,2.0413125519357824,2.1295576130123886,0,0,0
2398,1,0,3,1,0,6,0.7142482170351577,0,0,0.6838517247364019,1,0,0.9244813735527013,1,0.386044138233926,0.3897210546420469,0,0,0
2399,1,0,3,1,1,0,0.7142482170351577,0,0,0.6838517247364019,0,0,0.9244813735527013,3,0.2638963180744422,0.5395856179573978,0,3,1
2400,0,0,3,2,1,1,0.7142482170351577,0,3,0.6838517247364019,1,0,0.9244813735527013,0,-0.5737999221789437,-0.619238049469761,0,0,2
2401,1,0,3,1,1,6,0.7142482170351577,0,0,0.6838517247364019,0,0,0.9244813735527013,1,-0.6319415736603682,-0.5684797280286324,0,0,0
2402,1,0,3,1,1,6,0.7142482170351577,0,0,0.6838517247364019,0,0,0.9244813735527013,1,-0.7403659608121629,-0.8411992021188573,0,0,0
2403,1,0,3,1,1,6,0.7142482170351577,0,0,0.6838517247364019,0,0,0.9244813735527013,1,-0.3712797115723057,-0.25052519639268556,0,0,0
2404,0,0,3,2,0,6,0.7142482170351577,0,0,0.6838517247364019,2,0,0.9244813735527013,0,1.775217516286811,0.7985043040031308,0,0,0
2405,0,0,3,2,0,6,0.7142482170351577,0,0,0.6838517247364019,2,0,0.9244813735527013,0,1.2471531428629141,0.605090328994688,0,0,0
2406,0,0,3,2,0,6,0.7142482170351577,0,0,0.6838517247364019,2,0,0.9244813735527013,0,2.0413125519357824,2.1252727659799246,0,0,0
2407,0,0,3,2,0,6,0.7142482170351577,0,0,0.6838517247364019,2,0,0.9244813735527013,0,2.0413125519357824,2.011176622002299,0,0,0
2408,0,2,2,1,1,5,-0.9206334833273873,0,1,0.6838517247364019,1,0,0.9244813735527013,1,1.0033449200839135,0.48657430140784785,1,0,0
2409,1,0,2,1,2,5,-0.9206334833273873,0,1,0.6838517247364019,0,0,0.9244813735527013,1,0.920605923789761,1.019454121680655,0,0,0
2410,1,0,0,1,2,6,-0.9206334833273873,0,1,-0.6852644100036527,0,0,-0.6960955085720628,1,-0.2743219444747345,-0.1935020353062958,1,0,0
2411,1,0,0,1,1,5,-0.9206334833273873,0,1,-0.6852644100036527,0,0,-0.6960955085720628,1,2.0413125519357824,2.1295576130123886,1,1,1
2412,2,1,0,1,0,4,-0.739580894267074,0,0,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.3156104856229342,-0.310570538013484,2,1,1
2413,2,0,0,1,0,5,0.47679375456914225,0,0,-0.6852644100036527,1,0,-0.6960955085720628,1,0.7177377488501915,0.5009659499029703,1,1,1
2414,1,0,0,2,1,4,-0.2837301366045496,0,0,-0.6852644100036527,0,0,-0.6960955085720628,1,0.001573942482902715,0.06166542714188495,1,1,2
2415,0,2,0,1,0,4,-0.9206334833273873,0,2,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.3754252193312449,-0.1361456749481276,1,1,1
2416,0,1,0,1,0,4,-0.9206334833273873,0,1,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.683331467675365,-0.7689771636035962,2,1,1
2417,1,2,0,1,0,3,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.8962688704038146,-1.070358960312565,1,1,1
2418,1,2,0,1,0,3,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,0,0.1406211448014307,0.6712221623987876,1,1,1
2419,0,1,0,1,0,4,-0.9206334833273873,0,1,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.6322096144285809,-0.5941509149697118,2,1,2
2420,0,1,0,1,0,4,-0.9206334833273873,0,1,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.6030834517475011,-0.4829665910149225,2,1,2
2421,0,1,0,1,0,4,-0.9206334833273873,0,1,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.5997146865202769,-0.6293955079236642,2,1,1
2422,0,2,0,1,0,4,-0.9206334833273873,0,2,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.620751096114596,-0.6269737035383341,1,1,2
2423,0,2,0,1,1,1,0.47679375456914225,0,3,-0.804833556379363,1,0,-0.6960955085720628,0,-0.4183672085531968,-0.3754280944890294,2,1,3
2424,0,1,0,1,0,4,-0.9206334833273873,0,1,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.5459076659045845,-0.5843482107068553,2,1,2
2425,1,2,0,1,0,3,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.6233908570303708,-0.5464335933201552,1,1,1
2426,1,2,0,2,0,2,-0.2837301366045496,0,3,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.18467976610729442,-0.026791553951384328,1,1,1
2427,0,1,0,1,0,2,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.9094660110783688,-1.088587329653581,2,1,1
2428,0,1,0,1,0,2,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.5430430051997911,-0.5238462540195423,2,1,1
2429,1,0,0,1,1,1,1.4132193787843619,0,2,-0.6852644100036527,0,0,-0.6960955085720628,1,1.0440410958173465,0.5086279521276503,2,1,3
2430,0,1,0,1,0,2,-0.9206334833273873,0,3,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.7344801904840436,-0.8271002869518562,2,1,1
2431,0,0,0,2,0,3,-0.9206334833273873,0,2,-0.6852644100036527,2,0,-0.6960955085720628,0,-0.543669605980081,-0.3364163934613652,1,1,2
2432,0,1,0,1,0,3,-0.9206334833273873,0,2,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.7505169967277896,-0.7417824434348202,2,1,1
2433,0,2,0,2,0,2,-0.2837301366045496,0,3,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.7986533585598727,-0.7334400401444306,1,1,1
2434,0,2,0,1,0,2,-0.9206334833273873,0,4,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.3323342389008603,-0.30341875871608587,1,1,1
2435,0,2,0,2,0,1,-0.2837301366045496,0,3,-0.6852644100036527,2,0,-0.6960955085720628,1,-0.40292810473703733,-0.33259941115123887,1,1,2
2436,0,1,0,2,0,1,-0.2837301366045496,0,2,-0.6852644100036527,1,1,-0.6960955085720628,1,-0.8201223628684415,-0.7375917311648981,1,1,3
2437,1,2,0,0,1,2,-0.8856076623996453,0,2,-0.8507836828791194,2,0,0.026790428890825675,0,-0.6406140686230943,-0.6179869228639254,0,3,2
2438,1,2,0,0,1,2,-0.8856076623996453,0,2,-0.8507836828791194,2,0,0.026790428890825675,1,-0.8577013376652459,-0.9740166354077201,0,3,1
2439,1,2,0,0,1,2,-0.8856076623996453,0,2,-0.8507836828791194,2,0,0.026790428890825675,1,-0.98128595281469,-1.2920161716391354,0,3,1
2440,1,0,0,1,1,2,-0.8856076623996453,0,1,-0.8507836828791194,2,0,0.026790428890825675,1,0.35605614004277636,0.9658738280835206,0,3,1
2441,0,2,0,0,0,2,-0.8856076623996453,0,1,-0.8507836828791194,3,0,0.00016628164051839855,2,0.10129650832412536,0.023539155281297505,0,4,1
2442,0,2,0,0,0,0,-0.17092638979314523,0,1,-0.16523744074565652,5,0,0.00016628164051839855,2,0.8320205618610472,0.5801179097287742,0,4,1
2443,0,2,0,0,0,0,-0.17092638979314523,0,1,-0.16523744074565652,5,0,0.00016628164051839855,2,1.458601884654058,0.7953408552324718,0,4,1
2444,0,2,0,0,0,0,-0.17092638979314523,0,1,-0.16523744074565652,5,0,0.00016628164051839855,2,-0.3873626018568257,-0.4102238306368711,0,4,1
2445,2,2,0,0,0,0,-0.17092638979314523,0,0,-0.16523744074565652,4,0,0.00016628164051839855,2,-0.35527054928122004,-0.3163085786088287,1,4,0
2446,4,0,0,0,0,0,-0.17092638979314523,0,0,-0.16523744074565652,4,0,0.00016628164051839855,1,2.0413125519357824,2.1295576130123886,0,4,0
2447,4,0,0,0,0,0,-0.17092638979314523,0,0,-0.16523744074565652,4,0,0.00016628164051839855,1,-0.8521067722168284,-0.9006064503954042,0,4,0
2448,4,0,0,0,0,0,-0.17092638979314523,0,0,-0.16523744074565652,4,0,0.00016628164051839855,1,-0.3977679863599659,-0.39856963460459993,0,4,0
2449,3,0,0,0,0,0,0.3312820720384494,0,0,-0.16523744074565652,3,0,0.00016628164051839855,2,-0.29810265845746764,-0.34926110701119834,0,5,0
2450,2,0,0,1,0,0,0.3312820720384494,0,0,-0.16523744074565652,4,0,0.00016628164051839855,1,1.4003519686521937,1.3908033349211726,0,5,0
2451,3,0,0,0,0,0,0.3312820720384494,0,0,-0.16523744074565652,3,0,0.00016628164051839855,2,1.464097521262518,1.284693682940934,0,5,0
2452,3,2,0,0,0,0,0.3312820720384494,0,1,-0.16523744074565652,4,0,0.00016628164051839855,0,-0.25158823649717094,-0.17813287859459823,0,5,0
2453,0,0,0,1,0,0,0.3312820720384494,0,0,-0.16523744074565652,4,0,0.00016628164051839855,3,-0.6172643033247982,-0.648803902373889,0,5,0
2454,1,2,0,0,0,0,0.3312820720384494,0,1,-0.16523744074565652,4,0,0.00016628164051839855,2,-0.3243520101861194,-0.33441307619881727,0,5,0
2455,1,0,0,0,1,0,0.3312820720384494,0,0,-0.16523744074565652,2,0,0.00016628164051839855,4,-0.9841724660975673,-1.2940496133892572,0,5,0
2456,1,0,0,0,1,0,0.3312820720384494,0,0,-0.16523744074565652,2,0,0.00016628164051839855,4,-0.82568628334744,-0.8973527574359764,0,5,0
2457,0,1,0,0,0,1,0.9898190140401866,0,2,-0.16523744074565652,4,0,0.00016628164051839855,2,-0.5754414466894233,-0.6223017877516845,1,2,1
2458,0,2,0,0,0,1,0.9898190140401866,0,3,-0.16523744074565652,4,0,0.00016628164051839855,2,-0.47482435223097397,-0.47205297126996926,0,2,1
2459,1,0,0,0,0,1,0.9898190140401866,0,2,-0.16523744074565652,3,0,0.00016628164051839855,2,-0.6657053381524591,-0.5267722414559413,0,2,2
2460,0,2,0,0,1,4,0.9898190140401866,0,0,-0.16523744074565652,2,0,0.00016628164051839855,1,-0.8312673686266748,-0.9293337760484441,1,2,2
2461,0,2,0,0,2,2,-1.1727678854469417,0,1,0.5778699813579314,1,0,0.00016628164051839855,2,-0.5613759996763735,-0.41361299556777653,1,2,2
2462,0,2,0,1,1,2,-1.1727678854469417,0,1,0.5778699813579314,1,0,1.5838996468633422,3,0.3113069086208839,0.6207362603394827,1,2,1
2463,4,0,0,0,3,1,-1.0823703623172547,0,0,0.9262015854689882,0,0,-0.9515797498628903,1,-0.735741287919847,-0.7524060893553356,0,2,2
2464,2,0,0,0,0,3,1.3910706979035838,0,2,1.1166722711212045,1,0,-0.9515797498628903,2,-0.7467816713110623,-0.7784846151991478,0,1,2
2465,2,0,0,0,0,3,1.3910706979035838,0,2,1.1166722711212045,1,0,-0.9515797498628903,2,-0.6798437810917226,-0.6803343456661678,0,1,2
2466,2,0,0,0,0,3,1.3910706979035838,0,2,1.1166722711212045,1,0,-0.9515797498628903,2,-0.5740708638221602,-0.5870311979091114,0,1,2
2467,1,0,0,1,2,4,-3.383386517309246,0,1,1.2424175097683874,2,1,1.491118527657726,0,-0.8464714865008547,-0.987382089241465,0,0,1
2468,1,1,0,0,0,0,1.058325399090035,0,0,1.0139020957238998,2,0,-1.1341837496907554,2,-0.2128970884435899,-0.14828925895513967,2,5,1
2469,3,1,0,0,0,0,1.058325399090035,0,0,1.0139020957238998,2,0,-1.1341837496907554,0,-0.976975053233628,-1.2432942281946384,2,5,1
2470,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.8127947361713409,-0.9088915074849845,1,5,1
2471,3,1,0,0,0,0,1.058325399090035,0,0,1.0139020957238998,2,0,-1.1341837496907554,0,-1.00216302148424,-1.3695898651148894,2,5,1
2472,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.7555571294619324,-0.8071396402784823,1,5,1
2473,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.8297803590609882,-0.919752110853162,1,5,1
2474,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.8338403968161658,-0.9316061076701085,1,5,1
2475,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.8960245291776124,-1.0805363972316153,1,5,1
2476,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.9084065830097814,-1.078779335382924,1,5,1
2477,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.39720073829175256,-0.41927170924079693,1,5,1
2478,3,2,0,0,0,0,1.058325399090035,0,1,1.0139020957238998,2,0,-1.1341837496907554,0,-0.06868432776841571,-0.07369345697278698,1,5,1
2479,1,1,0,0,1,0,1.0812467083736308,0,1,1.0139020957238998,2,0,1.4284576558463966,2,0.31849376583499184,0.3959858349963337,1,3,2
2480,1,1,0,0,1,0,1.0812467083736308,0,0,1.0139020957238998,2,0,1.4284576558463966,3,0.4615277272776369,0.937349711131808,1,4,1
2481,2,1,0,0,0,0,0.4762786689672637,0,0,1.0139020957238998,2,0,1.4284576558463966,3,-0.2856776291736301,-0.3261138509810564,1,4,1
2482,2,2,0,0,0,0,1.1968834259953671,0,2,1.0139020957238998,2,0,1.4284576558463966,3,-0.047088606763746654,0.20271549900636499,0,3,1
2483,1,1,0,0,0,0,-0.81246550693289,0,1,1.0139020957238998,4,0,-0.6697402921020617,1,-0.5311514800306207,-0.5986124800209832,1,3,2
2484,1,1,0,0,0,0,-0.81246550693289,0,1,1.0139020957238998,4,0,-0.6697402921020617,1,-0.8622895539763364,-0.9459490637199923,1,3,2
2485,2,2,0,1,0,0,-0.81246550693289,0,2,-1.2356777532372942,4,0,-0.6697402921020617,0,-0.4391626251383911,-0.4379481010661223,0,2,2
2486,1,2,0,0,0,0,-0.81246550693289,0,2,0.9620229206435296,4,1,-0.6697402921020617,1,1.1328328730688793,0.6802507375859228,0,2,2
2487,1,2,0,0,0,0,-0.81246550693289,0,2,0.9620229206435296,4,1,-0.6697402921020617,1,-0.6853581086135161,-0.7578600438941753,0,2,2
